Lake.Name,STN,Site.ID,Latitude,Longitude,Year,Secchi.depth_avg
CLEAR LAKE,888,1,45.26111111,-79.79722222,2002,7.8
CLEAR LAKE,888,1,45.26111111,-79.79722222,2003,7.5
CLEAR LAKE,888,1,45.26111111,-79.79722222,2004,6.1
CLEAR LAKE,888,1,45.26111111,-79.79722222,2005,7.3
CLEAR LAKE,888,1,45.26111111,-79.79722222,2006,7.1
CLEAR LAKE,888,1,45.26111111,-79.79722222,2007,7.2
CLEAR LAKE,888,1,45.26111111,-79.79722222,2008,7.2
CLEAR LAKE,888,1,45.26111111,-79.79722222,2011,6.8
CLEAR LAKE,888,1,45.26111111,-79.79722222,2012,7.4
CLEAR LAKE,888,1,45.26111111,-79.79722222,2013,7.1
CLEAR LAKE,888,1,45.26111111,-79.79722222,2014,6.8
CLEAR LAKE,888,1,45.26111111,-79.79722222,2015,6.5
CLEAR LAKE,888,2,45.26055556,-79.79888889,2003,4.5
CLEAR LAKE,888,2,45.26055556,-79.79888889,2015,6.5
CLEAR LAKE,888,3,45.2625,-79.7975,2012,8.8
CLEAR LAKE,888,3,45.2625,-79.7975,2014,6.4
CLEAR LAKE,888,4,45.26333333,-79.78972222,2003,8
CLEAR LAKE,888,4,45.26333333,-79.78972222,2011,6.6
CLEAR LAKE,888,4,45.26333333,-79.78972222,2012,7.3
CLEAR LAKE,888,4,45.26333333,-79.78972222,2013,6.8
CLEAR LAKE,888,4,45.26333333,-79.78972222,2014,6.3
CLEAR LAKE,6955,1,44.54,-78.18527778,2001,4
CLEAR LAKE,6955,1,44.54,-78.18527778,2002,3.6
CLEAR LAKE,6955,1,44.54,-78.18527778,2010,3.5
CLEAR LAKE,6955,1,44.54,-78.18527778,2013,3.3
CLEAR LAKE,6955,1,44.54,-78.18527778,2014,3.8
CLEAR LAKE,6955,1,44.54,-78.18527778,2015,4.7
CLEAR LAKE,6955,2,44.50083333,-78.20555556,1996,4.2
CLEAR LAKE,6955,2,44.50083333,-78.20555556,1997,4.4
CLEAR LAKE,6955,2,44.50083333,-78.20555556,1998,4.8
CLEAR LAKE,6955,2,44.50083333,-78.20555556,1999,5.3
CLEAR LAKE,6955,2,44.50083333,-78.20555556,2000,3.8
CLEAR LAKE,6955,2,44.50083333,-78.20555556,2001,4.5
CLEAR LAKE,6955,2,44.50083333,-78.20555556,2002,4.1
CLEAR LAKE,6955,2,44.50083333,-78.20555556,2003,3.8
CLEAR LAKE,6955,2,44.50083333,-78.20555556,2005,3.7
CLEAR LAKE,6955,2,44.50083333,-78.20555556,2006,3.4
CLEAR LAKE,6955,2,44.50083333,-78.20555556,2009,4.2
CLEAR LAKE,6955,2,44.50083333,-78.20555556,2010,4.4
CLEAR LAKE,6955,2,44.50083333,-78.20555556,2011,3.9
CLEAR LAKE,6955,2,44.50083333,-78.20555556,2012,3.8
CLEAR LAKE,6955,2,44.50083333,-78.20555556,2013,3.6
CLEAR LAKE,6955,2,44.50083333,-78.20555556,2014,3.9
CLEAR LAKE,6955,2,44.50083333,-78.20555556,2015,4.3
CLEAR LAKE,6955,2,44.50083333,-78.20555556,2016,4.8
CLEAR LAKE,6955,3,44.48583333,-78.2075,2003,3.6
CLEAR LAKE,6955,3,44.48583333,-78.2075,2005,3.8
CLEAR LAKE,6955,3,44.48583333,-78.2075,2006,3.6
CLEAR LAKE,6955,3,44.48583333,-78.2075,2009,4.2
CLEAR LAKE,6955,3,44.48583333,-78.2075,2010,4.2
CLEAR LAKE,6955,3,44.48583333,-78.2075,2011,3.4
CLEAR LAKE,6955,3,44.48583333,-78.2075,2012,3
CLEAR LAKE,6955,3,44.48583333,-78.2075,2013,3.5
CLEAR LAKE,6955,3,44.48583333,-78.2075,2014,3.5
CLEAR LAKE,6955,3,44.48583333,-78.2075,2015,3.4
CLEAR LAKE,6955,3,44.48583333,-78.2075,2016,3.6
CLEAR LAKE,6955,4,44.52444444,-78.17138889,2009,3.5
CLEAR LAKE,6955,4,44.52444444,-78.17138889,2010,3
CLEAR LAKE,6955,4,44.52444444,-78.17138889,2014,3.1
CLEAR LAKE,6955,4,44.52444444,-78.17138889,2015,2.6
CLEAR LAKE,6955,4,44.52444444,-78.17138889,2016,3.6
CLEAR LAKE,6955,5,44.50222222,-78.21,2015,3.7
CLEAR LAKE,6955,5,44.50222222,-78.21,2016,4
CLEAR LAKE,7570,2,46.44888889,-78.94277778,2014,12
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,1998,4
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,1999,3.9
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,2000,4.1
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,2001,3.8
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,2002,3.3
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,2003,3.9
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,2005,4.7
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,2006,5.4
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,2007,4.8
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,2008,4.1
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,2009,4.1
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,2010,4.6
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,2011,4.3
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,2014,3.3
CLEAR LAKE (RAMPEL),6985,1,45.93416667,-79.87972222,2004,3.8
CLEAR LAKE (RAMPEL),6985,1,45.93416667,-79.87972222,2005,2.8
CLEAR LAKE (RAMPEL),6985,1,45.93416667,-79.87972222,2006,3.5
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,1994,5.2
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,1996,4.9
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,1997,5.9
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,1998,5.6
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,1999,6.1
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2000,5.1
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2001,5.2
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2002,4.8
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2003,5
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2004,5.5
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2005,5.4
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2006,5.4
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2007,5.6
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2008,5.8
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2009,5.5
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2010,5.5
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2011,5.4
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2012,5.3
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2013,5.8
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2014,5.1
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2015,5.2
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2016,6.6
CLEAR LAKE (SCHAMERHORN),899,2,45.50833333,-79.26944444,1994,5.4
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,1992,5.1
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,1993,4.1
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,1994,5.4
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,1998,7.5
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2000,5.9
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2001,7.3
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2002,6
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2003,6.2
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2005,5.6
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2006,4.2
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2007,6.3
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2008,4.3
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2011,6.1
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2012,6.3
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2013,5.4
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2014,5
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2015,5.4
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2016,5.5
CLEARWATER LAKE,902,1,46.37055556,-81.05,1999,6.4
CLINTO LAKE (HARDWOOD),917,1,45.31388889,-78.8675,2015,7.3
CLINTO LAKE (HARDWOOD),917,2,45.31666667,-78.86666667,2005,7.7
CLINTO LAKE (HARDWOOD),917,3,45.31777778,-78.86944444,2015,7.5
CLOUD LAKE,919,1,48.13611111,-89.53722222,2008,1.3
CLOUDY LAKE,6221,1,46.44027778,-83.93333333,1999,5.6
CLOUDY LAKE,6221,1,46.44027778,-83.93333333,2000,7.1
CLOUDY LAKE,6221,1,46.44027778,-83.93333333,2001,6.2
CLOUDY LAKE,6221,1,46.44027778,-83.93333333,2003,6
CLOUDY LAKE,6221,1,46.44027778,-83.93333333,2004,5.5
CLOUDY LAKE,6221,1,46.44027778,-83.93333333,2005,6.6
CLOUDY LAKE,6221,1,46.44027778,-83.93333333,2006,6
CLOUDY LAKE,6221,1,46.44027778,-83.93333333,2007,6
CLOUDY LAKE,6221,1,46.44027778,-83.93333333,2008,6.3
CLOUDY LAKE,6221,1,46.44027778,-83.93333333,2009,5.8
CLOUDY LAKE,6221,1,46.44027778,-83.93333333,2010,6.6
CLOUDY LAKE,6221,1,46.44027778,-83.93333333,2011,5.9
CLOUDY LAKE,6221,1,46.44027778,-83.93333333,2012,6.5
CLOUDY LAKE,6221,1,46.44027778,-83.93333333,2013,6.6
CLOUDY LAKE,6221,1,46.44027778,-83.93333333,2016,5.5
CLYDESDALE LAKE,928,1,44.82555556,-78.02722222,2016,2.4
COGNASHENE LAKE,7546,1,44.95083333,-79.91861111,2012,3
COLE LAKE,7052,1,44.57361111,-76.68194444,2000,2
COLE LAKE,7052,1,44.57361111,-76.68194444,2001,2.3
COLE LAKE,7052,1,44.57361111,-76.68194444,2002,2.1
COLE LAKE,7052,1,44.57361111,-76.68194444,2003,1.9
COLE LAKE,7052,1,44.57361111,-76.68194444,2004,2.1
COLE LAKE,7052,1,44.57361111,-76.68194444,2005,1.6
COLE LAKE,7052,1,44.57361111,-76.68194444,2006,1.8
COLE LAKE,7052,1,44.57361111,-76.68194444,2007,1.8
COLE LAKE,7052,1,44.57361111,-76.68194444,2008,1.3
COLE LAKE,7052,1,44.57361111,-76.68194444,2009,1.8
COLE LAKE,7052,1,44.57361111,-76.68194444,2010,2.8
COLE LAKE,7052,1,44.57361111,-76.68194444,2011,2
COLE LAKE,7052,1,44.57361111,-76.68194444,2012,2
COLE LAKE,7052,1,44.57361111,-76.68194444,2013,1.9
COLE LAKE,7052,2,44.56222222,-76.68527778,2001,2.2
COLE LAKE,7052,2,44.56222222,-76.68527778,2002,2.3
COLE LAKE,7052,2,44.56222222,-76.68527778,2003,1.9
COLE LAKE,7052,2,44.56222222,-76.68527778,2004,2.1
COLE LAKE,7052,2,44.56222222,-76.68527778,2005,1.6
COLE LAKE,7052,2,44.56222222,-76.68527778,2006,1.7
COLE LAKE,7052,2,44.56222222,-76.68527778,2007,1.7
COLE LAKE,7052,2,44.56222222,-76.68527778,2008,1.2
COLE LAKE,7052,2,44.56222222,-76.68527778,2009,1.9
COLE LAKE,7052,2,44.56222222,-76.68527778,2010,2.7
COLE LAKE,7052,2,44.56222222,-76.68527778,2011,1.8
COLE LAKE,7052,2,44.56222222,-76.68527778,2012,1.7
COLE LAKE,7052,2,44.56222222,-76.68527778,2013,1.9
COLTON LAKE (FRENCH),1579,1,45.44055556,-76.84722222,2012,4.2
COLTON LAKE (FRENCH),1579,1,45.44055556,-76.84722222,2013,4
COLTON LAKE (FRENCH),1579,1,45.44055556,-76.84722222,2014,4.8
COLTON LAKE (FRENCH),1579,1,45.44055556,-76.84722222,2015,4
COLTON LAKE (FRENCH),1579,1,45.44055556,-76.84722222,2016,4.8
COMMANDO LAKE,6223,2,49.0625,-81.02222222,2015,2.4
CONGER LAKE (PINE),963,1,45.17111111,-79.94777778,2003,4.3
CONGER LAKE (PINE),963,1,45.17111111,-79.94777778,2004,4.3
CONSECON LAKE,483,1,44.00472222,-77.46277778,2012,4.6
CONSECON LAKE,483,2,43.99833333,-77.51361111,2012,1
COON LAKE,974,1,45.54138889,-78.4075,2002,4.2
COOPER LAKE,976,1,45.34222222,-79.00638889,2002,3.4
COOPER LAKE,976,1,45.34222222,-79.00638889,2003,3.8
COOPER LAKE,976,1,45.34222222,-79.00638889,2004,3.8
COOPER LAKE,976,2,45.34305556,-79.00694444,1999,3.4
COOPER LAKE,976,2,45.34305556,-79.00694444,2004,3
COPE LAKE,7053,1,45.05388889,-78.15972222,2000,3.6
COPE LAKE,7053,1,45.05388889,-78.15972222,2001,4.1
COPE LAKE,7053,1,45.05388889,-78.15972222,2002,4.5
COPE LAKE,7053,1,45.05388889,-78.15972222,2003,5.9
COPE LAKE,7053,1,45.05388889,-78.15972222,2005,4.2
COPE LAKE,7053,1,45.05388889,-78.15972222,2008,4.3
COPE LAKE,7053,1,45.05388889,-78.15972222,2009,4
COPE LAKE,7053,1,45.05388889,-78.15972222,2011,4.6
COPE LAKE,7053,1,45.05388889,-78.15972222,2012,4.5
COPE LAKE,7053,1,45.05388889,-78.15972222,2013,4.9
COPE LAKE,7053,1,45.05388889,-78.15972222,2015,4.2
COPE LAKE,7053,1,45.05388889,-78.15972222,2016,5
COPPELL LAKE,982,1,49.52388889,-83.80805556,2005,3.4
COPPELL LAKE,982,2,49.51666667,-83.80805556,2005,3
CORDOVA LAKE,6957,1,44.58055556,-77.82361111,1998,2.8
CORDOVA LAKE,6957,1,44.58055556,-77.82361111,2001,3.6
CORDOVA LAKE,6957,1,44.58055556,-77.82361111,2002,2.8
CORDOVA LAKE,6957,1,44.58055556,-77.82361111,2003,3
CORDOVA LAKE,6957,1,44.58055556,-77.82361111,2004,3
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,1998,5.5
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,1999,5.8
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2000,2.5
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2001,5
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2002,3.2
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2003,3.3
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2005,5.1
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2006,4.6
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2007,4.6
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2008,4.8
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2009,4.1
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2012,5.2
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2014,4.8
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2016,5.1
CORKERY LAKE,986,1,45.94138889,-79.17444444,2001,4.7
CORNALL LAKE,988,1,44.89194444,-79.32888889,2002,3.4
CORNICK LAKE,991,1,45.93472222,-79.18777778,2001,2.7
CORNICK LAKE,991,2,45.93888889,-79.18555556,2001,1.6
COSH LAKE,7519,1,45.30416667,-79.77361111,2012,2.7
COSH LAKE,7519,1,45.30416667,-79.77361111,2014,2.2
COSTELLO LAKE,996,1,45.59777778,-78.32083333,2002,2.5
COUCHICHING LAKE,2454,1,44.64555556,-79.37944444,2006,3.7
COUCHICHING LAKE,2454,1,44.64555556,-79.37944444,2007,4.5
COUCHICHING LAKE,2454,1,44.64555556,-79.37944444,2008,4.3
COUCHICHING LAKE,2454,1,44.64555556,-79.37944444,2009,4.5
COUCHICHING LAKE,2454,1,44.64555556,-79.37944444,2010,4.5
COUCHICHING LAKE,2454,1,44.64555556,-79.37944444,2011,4.8
COUCHICHING LAKE,2454,1,44.64555556,-79.37944444,2012,4.5
COUCHICHING LAKE,2454,1,44.64555556,-79.37944444,2013,5.9
COUCHICHING LAKE,2454,2,44.68972222,-79.37027778,2006,4
COUCHICHING LAKE,2454,2,44.68972222,-79.37027778,2007,4.5
COUCHICHING LAKE,2454,2,44.68972222,-79.37027778,2008,4.5
COUCHICHING LAKE,2454,2,44.68972222,-79.37027778,2009,4.2
COUCHICHING LAKE,2454,2,44.68972222,-79.37027778,2010,4.6
COUCHICHING LAKE,2454,2,44.68972222,-79.37027778,2011,4.7
COUCHICHING LAKE,2454,2,44.68972222,-79.37027778,2012,4.4
COUCHICHING LAKE,2454,2,44.68972222,-79.37027778,2013,5.8
COUCHICHING LAKE,2454,3,44.61888889,-79.40166667,2006,4.1
COUCHICHING LAKE,2454,3,44.61888889,-79.40166667,2007,4.4
COUCHICHING LAKE,2454,3,44.61888889,-79.40166667,2008,4.5
COUCHICHING LAKE,2454,3,44.61888889,-79.40166667,2009,4.8
COUCHICHING LAKE,2454,3,44.61888889,-79.40166667,2010,4.3
COUCHICHING LAKE,2454,3,44.61888889,-79.40166667,2011,4.8
COUCHICHING LAKE,2454,3,44.61888889,-79.40166667,2012,4.5
COUCHICHING LAKE,2454,3,44.61888889,-79.40166667,2013,5.9
COUCHICHING LAKE,2454,4,44.60888889,-79.37611111,2016,2.9
COX LAKE,7449,1,49.27416667,-88.355,2012,0.6
CRAB LAKE,7498,1,44.725,-78.18916667,2010,3.4
CRAB LAKE,7498,1,44.725,-78.18916667,2011,3.5
CRAB LAKE,7498,1,44.725,-78.18916667,2012,3.8
CRAB LAKE,7498,1,44.725,-78.18916667,2013,3.6
CRAB LAKE,7498,1,44.725,-78.18916667,2014,3.6
CRAB LAKE,7498,1,44.725,-78.18916667,2015,3.8
CRANBERRY LAKE,1011,1,44.77083333,-79.05444444,2002,2.4
CRANBERRY LAKE,1011,1,44.77083333,-79.05444444,2003,2.1
CRANBERRY LAKE,1011,1,44.77083333,-79.05444444,2004,2.3
CRANBERRY LAKE,1012,1,45.12527778,-78.55722222,2003,4.1
CRANBERRY LAKE,7244,1,44.48972222,-76.24083333,2015,2.8
CRANBERRY LAKE,7244,1,44.48972222,-76.24083333,2016,2.1
CRANBERRY LAKE,7244,2,44.48444444,-76.25277778,2015,3.6
CRANBERRY LAKE,7244,2,44.48444444,-76.25277778,2016,3.3
CRANBERRY LAKE,7244,3,44.45333333,-76.30944444,2014,2.9
CRANBERRY LAKE,7244,3,44.45333333,-76.30944444,2015,3.1
CRANBERRY LAKE,7244,3,44.45333333,-76.30944444,2016,1.7
CRANBERRY LAKE,7525,1,46.30777778,-83.46055556,2012,2.2
CRANBERRY LAKE,7525,1,46.30777778,-83.46055556,2013,2.1
CRANBERRY LAKE,7586,1,44.80833333,-78.88861111,2014,1.8
CRANBERRY LAKE,7586,1,44.80833333,-78.88861111,2016,2.5
CRANE LAKE,1014,1,45.21666667,-79.95,1998,4.6
CRANE LAKE,1014,1,45.21666667,-79.95,2004,4.7
CRANE LAKE,1014,1,45.21666667,-79.95,2010,5
CRANE LAKE,1014,1,45.21666667,-79.95,2011,4.8
CRANE LAKE,1014,1,45.21666667,-79.95,2012,5.5
CRANE LAKE,1014,1,45.21666667,-79.95,2013,4.8
CRANE LAKE,1014,1,45.21666667,-79.95,2014,4.6
CRANE LAKE,1014,1,45.21666667,-79.95,2015,4.8
CRANE LAKE,1014,1,45.21666667,-79.95,2016,4.8
CRANE LAKE,1014,2,45.20833333,-79.94083333,1998,4.4
CRANE LAKE,1014,2,45.20833333,-79.94083333,2000,4
CRANE LAKE,1014,2,45.20833333,-79.94083333,2001,5
CRANE LAKE,1014,2,45.20833333,-79.94083333,2002,4.8
CRANE LAKE,1014,2,45.20833333,-79.94083333,2003,4.6
CRANE LAKE,1014,2,45.20833333,-79.94083333,2010,4.7
CRANE LAKE,1014,2,45.20833333,-79.94083333,2011,4.4
CRANE LAKE,1014,2,45.20833333,-79.94083333,2012,4.9
CRANE LAKE,1014,2,45.20833333,-79.94083333,2013,4.7
CRANE LAKE,1014,2,45.20833333,-79.94083333,2014,4.4
CRANE LAKE,1014,2,45.20833333,-79.94083333,2015,4.6
CRANE LAKE,1014,2,45.20833333,-79.94083333,2016,4.6
CRANE LAKE,7408,1,48.29166667,-92.47527778,2012,1.6
CRANE LAKE,7408,1,48.29166667,-92.47527778,2015,1.7
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2001,2.7
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2002,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2003,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2004,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2005,2.2
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2006,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2007,2.2
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2008,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2009,2
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2010,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2011,2
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2012,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2013,2
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2014,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2015,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2016,2.2
CREGO LAKE,6958,2,44.77416667,-78.71027778,1996,4.2
CREGO LAKE,6958,2,44.77416667,-78.71027778,1997,4.3
CREGO LAKE,6958,2,44.77416667,-78.71027778,1998,4.4
CREGO LAKE,6958,2,44.77416667,-78.71027778,1999,4.8
CREGO LAKE,6958,2,44.77416667,-78.71027778,2000,3
CREGO LAKE,6958,2,44.77416667,-78.71027778,2001,2.9
CREGO LAKE,6958,2,44.77416667,-78.71027778,2002,3.2
CREGO LAKE,6958,2,44.77416667,-78.71027778,2003,3.6
CREGO LAKE,6958,2,44.77416667,-78.71027778,2004,3.3
CREGO LAKE,6958,2,44.77416667,-78.71027778,2005,3.6
CREGO LAKE,6958,2,44.77416667,-78.71027778,2006,3.9
CREGO LAKE,6958,2,44.77416667,-78.71027778,2007,3.8
CREGO LAKE,6958,2,44.77416667,-78.71027778,2008,3.5
CREGO LAKE,6958,2,44.77416667,-78.71027778,2009,3.6
CREGO LAKE,6958,2,44.77416667,-78.71027778,2010,3.1
CREGO LAKE,6958,2,44.77416667,-78.71027778,2011,3.4
CREGO LAKE,6958,2,44.77416667,-78.71027778,2012,3.9
CREGO LAKE,6958,2,44.77416667,-78.71027778,2013,3.2
CREGO LAKE,6958,2,44.77416667,-78.71027778,2014,3.3
CREGO LAKE,6958,2,44.77416667,-78.71027778,2015,3.7
CREGO LAKE,6958,2,44.77416667,-78.71027778,2016,3.6
CROOKED LAKE,1037,1,46.41916667,-81.03444444,1999,2.6
CROOKED LAKE,1037,1,46.41916667,-81.03444444,2000,2.8
CROOKED LAKE,1037,1,46.41916667,-81.03444444,2001,1.8
CROOKED PINE LAKE,1041,1,48.78388889,-91.10055556,2014,3.8
CROOKED PINE LAKE,1041,2,48.78444444,-91.04277778,2014,3.5
CROSBY LAKE,1042,1,44.755,-76.43583333,1996,6.4
CROSBY LAKE,1042,1,44.755,-76.43583333,1997,4.5
CROSBY LAKE,1042,1,44.755,-76.43583333,1998,5.5
CROSBY LAKE,1042,1,44.755,-76.43583333,1999,6.1
CROSBY LAKE,1042,1,44.755,-76.43583333,2000,4.8
CROSBY LAKE,1042,1,44.755,-76.43583333,2001,6.3
CROSBY LAKE,1042,1,44.755,-76.43583333,2002,4.9
CROSBY LAKE,1042,1,44.755,-76.43583333,2003,5.2
CROSBY LAKE,1042,1,44.755,-76.43583333,2004,4.9
CROSBY LAKE,1042,1,44.755,-76.43583333,2005,4.8
CROSBY LAKE,1042,1,44.755,-76.43583333,2006,4.8
CROSBY LAKE,1042,1,44.755,-76.43583333,2007,5.6
CROSBY LAKE,1042,1,44.755,-76.43583333,2008,4.2
CROSBY LAKE,1042,1,44.755,-76.43583333,2009,5.2
CROSBY LAKE,1042,1,44.755,-76.43583333,2010,4.4
CROSBY LAKE,1042,1,44.755,-76.43583333,2011,4.2
CROSBY LAKE,1042,1,44.755,-76.43583333,2012,5.6
CROSBY LAKE,1042,1,44.755,-76.43583333,2013,4.7
CROSS LAKE,1046,1,46.90083333,-79.97083333,2012,8
CROSS LAKE,1046,2,46.89166667,-79.94833333,2012,7.8
CROSS LAKE,1046,3,46.85027778,-79.97,2012,8
CROSS LAKE,1046,4,46.87138889,-79.97,2012,8
CROTCH LAKE,7221,1,44.6625,-76.96833333,2004,2.3
CROTCH LAKE,7221,1,44.6625,-76.96833333,2005,2.2
CROTCH LAKE,7221,1,44.6625,-76.96833333,2006,2.5
CROTCH LAKE,7221,1,44.6625,-76.96833333,2007,2.7
CROTCH LAKE,7221,1,44.6625,-76.96833333,2008,2.4
CROTCH LAKE,7221,1,44.6625,-76.96833333,2010,2.9
CROTCH LAKE,7221,1,44.6625,-76.96833333,2011,2.8
CROTCH LAKE,7221,1,44.6625,-76.96833333,2012,2.6
CROTCH LAKE,7221,1,44.6625,-76.96833333,2013,2.3
CROTCH LAKE,7221,1,44.6625,-76.96833333,2014,2.4
CROTCH LAKE,7221,1,44.6625,-76.96833333,2015,2.8
CROTCH LAKE,7221,1,44.6625,-76.96833333,2016,3.1
CROTCH LAKE (CROSS),1052,1,44.89,-76.80944444,2000,4.9
CROTCH LAKE (CROSS),1052,1,44.89,-76.80944444,2002,3
CROTCH LAKE (CROSS),1052,1,44.89,-76.80944444,2005,4
CROTCH LAKE (CROSS),1052,2,44.89,-76.79833333,2014,2.7
CROTCH LAKE (CROSS),1052,3,44.93861111,-76.795,2014,3.5
CROW LAKE,6240,1,44.71638889,-76.61472222,1996,5.1
CROW LAKE,6240,1,44.71638889,-76.61472222,1998,5.3
CROW LAKE,6240,1,44.71638889,-76.61472222,1999,5.2
CROW LAKE,6240,1,44.71638889,-76.61472222,2000,5
CROW LAKE,6240,1,44.71638889,-76.61472222,2001,5
CROW LAKE,6240,1,44.71638889,-76.61472222,2002,5
CROW LAKE,6240,1,44.71638889,-76.61472222,2003,5.3
CROW LAKE,6240,1,44.71638889,-76.61472222,2004,5.2
CROW LAKE,6240,1,44.71638889,-76.61472222,2005,5.5
CROW LAKE,6240,1,44.71638889,-76.61472222,2006,5
CROW LAKE,6240,1,44.71638889,-76.61472222,2007,5.3
CROW LAKE,6240,1,44.71638889,-76.61472222,2008,5.1
CROW LAKE,6240,1,44.71638889,-76.61472222,2009,4.8
CROW LAKE,6240,1,44.71638889,-76.61472222,2010,5.6
CROW LAKE,6240,1,44.71638889,-76.61472222,2011,5.1
CROW LAKE,6240,1,44.71638889,-76.61472222,2012,4.8
CROW LAKE,6240,1,44.71638889,-76.61472222,2013,5.2
