Lake.Name,STN,Site.ID,Latitude,Longitude,Year,meanTP_yearly,Secchi.depth_avg
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,2008,4.85,4.1
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,2009,5.65,4.1
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,2010,5.4,4.6
CLEAR LAKE (BAIN),6954,2,46.48,-80.005,2011,3.3,4.3
CLEAR LAKE (RAMPEL),6985,1,45.93416667,-79.87972222,2004,9.35,3.8
CLEAR LAKE (RAMPEL),6985,1,45.93416667,-79.87972222,2005,9,2.8
CLEAR LAKE (RAMPEL),6985,1,45.93416667,-79.87972222,2006,9.35,3.5
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2002,7.3,4.8
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2003,4.45,5
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2004,8.15,5.5
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2005,5.2,5.4
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2006,5.45,5.4
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2007,3.95,5.6
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2008,3.8,5.8
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2009,3.85,5.5
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2010,5.1,5.5
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2011,6.9,5.4
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2012,6,5.3
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2013,7.4,5.8
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2014,6,5.1
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2015,5,5.2
CLEAR LAKE (SCHAMERHORN),899,1,45.50555556,-79.26111111,2016,4.4,6.6
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2002,7.4,6
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2003,5.6,6.2
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2007,7.9,6.3
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2008,5.55,4.3
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2011,4.6,6.1
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2012,4.6,6.3
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2013,5.2,5.4
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2014,8.1,5
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2015,7,5.4
CLEARWATER LAKE,901,1,44.80694444,-79.24305556,2016,7.4,5.5
CLINTO LAKE (HARDWOOD),917,1,45.31388889,-78.8675,2015,6.3,7.3
CLINTO LAKE (HARDWOOD),917,2,45.31666667,-78.86666667,2005,4.85,7.7
CLINTO LAKE (HARDWOOD),917,3,45.31777778,-78.86944444,2015,6.5,7.5
CLYDESDALE LAKE,928,1,44.82555556,-78.02722222,2016,9.8,2.4
COGNASHENE LAKE,7546,1,44.95083333,-79.91861111,2012,8.5,3
COLE LAKE,7052,1,44.57361111,-76.68194444,2002,17.4875,2.1
COLE LAKE,7052,1,44.57361111,-76.68194444,2003,18.9125,1.9
COLE LAKE,7052,1,44.57361111,-76.68194444,2004,18.11666667,2.1
COLE LAKE,7052,1,44.57361111,-76.68194444,2005,19.98,1.6
COLE LAKE,7052,1,44.57361111,-76.68194444,2006,16.92,1.8
COLE LAKE,7052,1,44.57361111,-76.68194444,2007,17.62,1.8
COLE LAKE,7052,1,44.57361111,-76.68194444,2008,22.9,1.3
COLE LAKE,7052,1,44.57361111,-76.68194444,2009,17.58333333,1.8
COLE LAKE,7052,1,44.57361111,-76.68194444,2010,13.04,2.8
COLE LAKE,7052,1,44.57361111,-76.68194444,2011,15.52,2
COLE LAKE,7052,1,44.57361111,-76.68194444,2012,17.4,2
COLE LAKE,7052,1,44.57361111,-76.68194444,2013,20.22,1.9
COLE LAKE,7052,2,44.56222222,-76.68527778,2002,22.725,2.3
COLE LAKE,7052,2,44.56222222,-76.68527778,2003,16.8,1.9
COLE LAKE,7052,2,44.56222222,-76.68527778,2004,17.88333333,2.1
COLE LAKE,7052,2,44.56222222,-76.68527778,2005,18.95,1.6
COLE LAKE,7052,2,44.56222222,-76.68527778,2006,16.52,1.7
COLE LAKE,7052,2,44.56222222,-76.68527778,2007,28.53,1.7
COLE LAKE,7052,2,44.56222222,-76.68527778,2008,20.95,1.2
COLE LAKE,7052,2,44.56222222,-76.68527778,2009,17.1,1.9
COLE LAKE,7052,2,44.56222222,-76.68527778,2010,13.6,2.7
COLE LAKE,7052,2,44.56222222,-76.68527778,2011,15.66,1.8
COLE LAKE,7052,2,44.56222222,-76.68527778,2012,18.1,1.7
COLE LAKE,7052,2,44.56222222,-76.68527778,2013,21.24,1.9
COLTON LAKE (FRENCH),1579,1,45.44055556,-76.84722222,2012,6.9,4.2
COLTON LAKE (FRENCH),1579,1,45.44055556,-76.84722222,2013,6.6,4
COLTON LAKE (FRENCH),1579,1,45.44055556,-76.84722222,2014,5.3,4.8
COLTON LAKE (FRENCH),1579,1,45.44055556,-76.84722222,2015,9.6,4
COLTON LAKE (FRENCH),1579,1,45.44055556,-76.84722222,2016,8.5,4.8
CONGER LAKE (PINE),963,1,45.17111111,-79.94777778,2003,5.7,4.3
CONGER LAKE (PINE),963,1,45.17111111,-79.94777778,2004,6.45,4.3
CONSECON LAKE,483,1,44.00472222,-77.46277778,2012,11.68333333,4.6
CONSECON LAKE,483,2,43.99833333,-77.51361111,2012,19.55,1
COON LAKE,974,1,45.54138889,-78.4075,2002,8.45,4.2
COOPER LAKE,976,1,45.34222222,-79.00638889,2002,9,3.4
COOPER LAKE,976,1,45.34222222,-79.00638889,2003,5.6,3.8
COOPER LAKE,976,1,45.34222222,-79.00638889,2004,6.15,3.8
COOPER LAKE,976,2,45.34305556,-79.00694444,2004,8.6,3
COPE LAKE,7053,1,45.05388889,-78.15972222,2002,8.15,4.5
COPE LAKE,7053,1,45.05388889,-78.15972222,2003,7.6,5.9
COPE LAKE,7053,1,45.05388889,-78.15972222,2005,6.55,4.2
COPE LAKE,7053,1,45.05388889,-78.15972222,2008,7.1,4.3
COPE LAKE,7053,1,45.05388889,-78.15972222,2009,9.7,4
COPE LAKE,7053,1,45.05388889,-78.15972222,2011,7.6,4.6
COPE LAKE,7053,1,45.05388889,-78.15972222,2012,5.5,4.5
COPE LAKE,7053,1,45.05388889,-78.15972222,2013,6.7,4.9
COPE LAKE,7053,1,45.05388889,-78.15972222,2015,7.5,4.2
COPE LAKE,7053,1,45.05388889,-78.15972222,2016,9.6,5
CORDOVA LAKE,6957,1,44.58055556,-77.82361111,2002,13.8,2.8
CORDOVA LAKE,6957,1,44.58055556,-77.82361111,2003,11.4,3
CORDOVA LAKE,6957,1,44.58055556,-77.82361111,2004,19.3,3
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2002,10.18333333,3.2
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2003,13.65,3.3
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2005,8.65,5.1
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2006,10.2,4.6
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2007,8.25,4.6
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2008,8.4,4.8
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2009,9.85,4.1
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2012,7.9,5.2
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2014,7.8,4.8
CORDOVA LAKE,6957,2,44.56222222,-77.82638889,2016,8.6,5.1
CORNALL LAKE,988,1,44.89194444,-79.32888889,2002,19.6,3.4
COSH LAKE,7519,1,45.30416667,-79.77361111,2012,7.2,2.7
COSH LAKE,7519,1,45.30416667,-79.77361111,2014,5.8,2.2
COSTELLO LAKE,996,1,45.59777778,-78.32083333,2002,9.85,2.5
COUCHICHING LAKE,2454,1,44.64555556,-79.37944444,2006,9.316666667,3.7
COUCHICHING LAKE,2454,1,44.64555556,-79.37944444,2007,9.691666667,4.5
COUCHICHING LAKE,2454,1,44.64555556,-79.37944444,2008,10.3125,4.3
COUCHICHING LAKE,2454,1,44.64555556,-79.37944444,2009,10.16,4.5
COUCHICHING LAKE,2454,1,44.64555556,-79.37944444,2010,9.983333333,4.5
COUCHICHING LAKE,2454,1,44.64555556,-79.37944444,2011,10.06666667,4.8
COUCHICHING LAKE,2454,1,44.64555556,-79.37944444,2012,10.6,4.5
COUCHICHING LAKE,2454,1,44.64555556,-79.37944444,2013,8.98,5.9
COUCHICHING LAKE,2454,2,44.68972222,-79.37027778,2006,9.425,4
COUCHICHING LAKE,2454,2,44.68972222,-79.37027778,2007,11.85,4.5
COUCHICHING LAKE,2454,2,44.68972222,-79.37027778,2008,12.125,4.5
COUCHICHING LAKE,2454,2,44.68972222,-79.37027778,2009,10.06,4.2
COUCHICHING LAKE,2454,2,44.68972222,-79.37027778,2010,9.2,4.6
COUCHICHING LAKE,2454,2,44.68972222,-79.37027778,2011,10.5,4.7
COUCHICHING LAKE,2454,2,44.68972222,-79.37027778,2012,10.52,4.4
COUCHICHING LAKE,2454,2,44.68972222,-79.37027778,2013,12.04,5.8
COUCHICHING LAKE,2454,3,44.61888889,-79.40166667,2006,8.75,4.1
COUCHICHING LAKE,2454,3,44.61888889,-79.40166667,2007,10.05,4.4
COUCHICHING LAKE,2454,3,44.61888889,-79.40166667,2008,10.55,4.5
COUCHICHING LAKE,2454,3,44.61888889,-79.40166667,2009,9.32,4.8
COUCHICHING LAKE,2454,3,44.61888889,-79.40166667,2010,9.65,4.3
COUCHICHING LAKE,2454,3,44.61888889,-79.40166667,2011,9.183333333,4.8
COUCHICHING LAKE,2454,3,44.61888889,-79.40166667,2012,10,4.5
COUCHICHING LAKE,2454,3,44.61888889,-79.40166667,2013,8.44,5.9
COUCHICHING LAKE,2454,4,44.60888889,-79.37611111,2016,30.9,2.9
CRAB LAKE,7498,1,44.725,-78.18916667,2010,6.8,3.4
CRAB LAKE,7498,1,44.725,-78.18916667,2011,13.8,3.5
CRAB LAKE,7498,1,44.725,-78.18916667,2012,7.2,3.8
CRAB LAKE,7498,1,44.725,-78.18916667,2013,8.9,3.6
CRAB LAKE,7498,1,44.725,-78.18916667,2014,9.9,3.6
CRAB LAKE,7498,1,44.725,-78.18916667,2015,13.6,3.8
CRANBERRY LAKE,1011,1,44.77083333,-79.05444444,2003,13.6,2.1
CRANBERRY LAKE,1011,1,44.77083333,-79.05444444,2004,15.35,2.3
CRANBERRY LAKE,1012,1,45.12527778,-78.55722222,2003,7.7,4.1
CRANBERRY LAKE,7244,1,44.48972222,-76.24083333,2015,46.3,2.8
CRANBERRY LAKE,7244,1,44.48972222,-76.24083333,2016,64.13333333,2.1
CRANBERRY LAKE,7244,2,44.48444444,-76.25277778,2015,17.7,3.6
CRANBERRY LAKE,7244,2,44.48444444,-76.25277778,2016,25.3,3.3
CRANBERRY LAKE,7244,3,44.45333333,-76.30944444,2014,14.15,2.9
CRANBERRY LAKE,7244,3,44.45333333,-76.30944444,2015,15.01666667,3.1
CRANBERRY LAKE,7244,3,44.45333333,-76.30944444,2016,26.03333333,1.7
CRANBERRY LAKE,7586,1,44.80833333,-78.88861111,2014,19.95,1.8
CRANBERRY LAKE,7586,1,44.80833333,-78.88861111,2016,12.71666667,2.5
CRANE LAKE,1014,1,45.21666667,-79.95,2010,3.7,5
CRANE LAKE,1014,1,45.21666667,-79.95,2011,5.8,4.8
CRANE LAKE,1014,1,45.21666667,-79.95,2012,5,5.5
CRANE LAKE,1014,1,45.21666667,-79.95,2013,5.7,4.8
CRANE LAKE,1014,1,45.21666667,-79.95,2014,5.2,4.6
CRANE LAKE,1014,1,45.21666667,-79.95,2015,5.2,4.8
CRANE LAKE,1014,1,45.21666667,-79.95,2016,4.5,4.8
CRANE LAKE,1014,2,45.20833333,-79.94083333,2002,6.45,4.8
CRANE LAKE,1014,2,45.20833333,-79.94083333,2003,5.2,4.6
CRANE LAKE,1014,2,45.20833333,-79.94083333,2010,4.1,4.7
CRANE LAKE,1014,2,45.20833333,-79.94083333,2011,4.8,4.4
CRANE LAKE,1014,2,45.20833333,-79.94083333,2012,4.8,4.9
CRANE LAKE,1014,2,45.20833333,-79.94083333,2013,5.2,4.7
CRANE LAKE,1014,2,45.20833333,-79.94083333,2014,5,4.4
CRANE LAKE,1014,2,45.20833333,-79.94083333,2015,6,4.6
CRANE LAKE,1014,2,45.20833333,-79.94083333,2016,4.7,4.6
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2002,13.95,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2003,10,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2004,14.75,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2005,10.15,2.2
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2006,15.05,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2007,8.1,2.2
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2008,10.5,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2009,12.45,2
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2010,12.2,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2011,11.4,2
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2012,9.3,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2013,21.2,2
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2014,10.9,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2015,18.7,1.9
CRAWFORD LAKE (OTTER),1019,2,45.60333333,-79.75,2016,9.4,2.2
CREGO LAKE,6958,2,44.77416667,-78.71027778,2002,10.15,3.2
CREGO LAKE,6958,2,44.77416667,-78.71027778,2003,8.65,3.6
CREGO LAKE,6958,2,44.77416667,-78.71027778,2004,10,3.3
CREGO LAKE,6958,2,44.77416667,-78.71027778,2005,7.65,3.6
CREGO LAKE,6958,2,44.77416667,-78.71027778,2006,7.45,3.9
CREGO LAKE,6958,2,44.77416667,-78.71027778,2007,8.35,3.8
CREGO LAKE,6958,2,44.77416667,-78.71027778,2008,7.4,3.5
CREGO LAKE,6958,2,44.77416667,-78.71027778,2009,5.8,3.6
CREGO LAKE,6958,2,44.77416667,-78.71027778,2010,7.4,3.1
CREGO LAKE,6958,2,44.77416667,-78.71027778,2011,13.5,3.4
CREGO LAKE,6958,2,44.77416667,-78.71027778,2012,8.9,3.9
CREGO LAKE,6958,2,44.77416667,-78.71027778,2013,8,3.2
CREGO LAKE,6958,2,44.77416667,-78.71027778,2014,8.8,3.3
CREGO LAKE,6958,2,44.77416667,-78.71027778,2015,9.3,3.7
CREGO LAKE,6958,2,44.77416667,-78.71027778,2016,5.8,3.6
CROSBY LAKE,1042,1,44.755,-76.43583333,2002,13.21666667,4.9
CROSBY LAKE,1042,1,44.755,-76.43583333,2003,12.65,5.2
CROSBY LAKE,1042,1,44.755,-76.43583333,2004,11.63333333,4.9
CROSBY LAKE,1042,1,44.755,-76.43583333,2005,10.60833333,4.8
CROSBY LAKE,1042,1,44.755,-76.43583333,2006,10.14166667,4.8
CROSBY LAKE,1042,1,44.755,-76.43583333,2007,10.075,5.6
CROSBY LAKE,1042,1,44.755,-76.43583333,2008,15.65833333,4.2
CROSBY LAKE,1042,1,44.755,-76.43583333,2009,13.28333333,5.2
CROSBY LAKE,1042,1,44.755,-76.43583333,2010,11.5,4.4
CROSBY LAKE,1042,1,44.755,-76.43583333,2011,11.18333333,4.2
CROSBY LAKE,1042,1,44.755,-76.43583333,2012,8.866666667,5.6
CROSBY LAKE,1042,1,44.755,-76.43583333,2013,10.6,4.7
CROSS LAKE,1046,1,46.90083333,-79.97083333,2012,4.9,8
CROSS LAKE,1046,2,46.89166667,-79.94833333,2012,5,7.8
CROSS LAKE,1046,3,46.85027778,-79.97,2012,4.6,8
CROSS LAKE,1046,4,46.87138889,-79.97,2012,4.9,8
CROTCH LAKE,7221,1,44.6625,-76.96833333,2004,10.725,2.3
CROTCH LAKE,7221,1,44.6625,-76.96833333,2005,11.12,2.2
CROTCH LAKE,7221,1,44.6625,-76.96833333,2006,9.975,2.5
CROTCH LAKE,7221,1,44.6625,-76.96833333,2007,12.63333333,2.7
CROTCH LAKE,7221,1,44.6625,-76.96833333,2008,10.425,2.4
CROTCH LAKE,7221,1,44.6625,-76.96833333,2010,9.75,2.9
CROTCH LAKE,7221,1,44.6625,-76.96833333,2011,10.5,2.8
CROTCH LAKE,7221,1,44.6625,-76.96833333,2012,10.8,2.6
CROTCH LAKE,7221,1,44.6625,-76.96833333,2013,10.6,2.3
CROTCH LAKE,7221,1,44.6625,-76.96833333,2014,10.9,2.4
CROTCH LAKE,7221,1,44.6625,-76.96833333,2015,9.925,2.8
CROTCH LAKE,7221,1,44.6625,-76.96833333,2016,10.26666667,3.1
CROTCH LAKE (CROSS),1052,1,44.89,-76.80944444,2002,12.25,3
CROTCH LAKE (CROSS),1052,1,44.89,-76.80944444,2005,8.25,4
CROTCH LAKE (CROSS),1052,2,44.89,-76.79833333,2014,8.9,2.7
CROTCH LAKE (CROSS),1052,3,44.93861111,-76.795,2014,8.3,3.5
CROW LAKE,6240,1,44.71638889,-76.61472222,2002,13.35,5
CROW LAKE,6240,1,44.71638889,-76.61472222,2003,9.45,5.3
CROW LAKE,6240,1,44.71638889,-76.61472222,2004,6.95,5.2
CROW LAKE,6240,1,44.71638889,-76.61472222,2005,9.65,5.5
CROW LAKE,6240,1,44.71638889,-76.61472222,2006,7.5,5
CROW LAKE,6240,1,44.71638889,-76.61472222,2007,7,5.3
CROW LAKE,6240,1,44.71638889,-76.61472222,2008,6.85,5.1
CROW LAKE,6240,1,44.71638889,-76.61472222,2009,8.55,4.8
CROW LAKE,6240,1,44.71638889,-76.61472222,2010,7.7,5.6
CROW LAKE,6240,1,44.71638889,-76.61472222,2011,8.1,5.1
CROW LAKE,6240,1,44.71638889,-76.61472222,2012,6.9,4.8
CROW LAKE,6240,1,44.71638889,-76.61472222,2013,13,5.2
CROW LAKE,6240,1,44.71638889,-76.61472222,2014,9.1,4.6
CROW LAKE,6240,1,44.71638889,-76.61472222,2015,15.5,5.8
CROW LAKE,6240,1,44.71638889,-76.61472222,2016,7.8,5.3
CROW LAKE,6240,2,44.72333333,-76.61666667,2012,9,3.5
CROW LAKE,6240,3,44.69527778,-76.61916667,2012,9.2,4.8
CROW LAKE,6240,4,44.71666667,-76.61638889,2012,11.2,5.3
CROW LAKE,6240,4,44.71666667,-76.61638889,2014,20.4,3.5
CROWE LAKE,6959,1,44.49027778,-77.72527778,2002,11.7,4.7
CROWE LAKE,6959,1,44.49027778,-77.72527778,2003,9.9,4.7
CROWE LAKE,6959,1,44.49027778,-77.72527778,2005,10.15,3.7
CROWE LAKE,6959,1,44.49027778,-77.72527778,2007,9.45,4.6
CROWE LAKE,6959,1,44.49027778,-77.72527778,2008,9.05,4
CROWE LAKE,6959,1,44.49027778,-77.72527778,2009,6.6,4.8
CROWE LAKE,6959,1,44.49027778,-77.72527778,2010,6.7,5.1
CROWE LAKE,6959,1,44.49027778,-77.72527778,2011,9.2,4.5
CROWE LAKE,6959,1,44.49027778,-77.72527778,2012,9,5.6
CROWE LAKE,6959,1,44.49027778,-77.72527778,2013,7.2,4.6
CROWE LAKE,6959,1,44.49027778,-77.72527778,2014,7.9,4.8
CROWE LAKE,6959,1,44.49027778,-77.72527778,2015,8.6,4.2
CROWE LAKE,6959,1,44.49027778,-77.72527778,2016,7.1,4.1
CROWE LAKE,6959,2,44.48361111,-77.72777778,2003,9.8,4.4
CROWE LAKE,6959,2,44.48361111,-77.72777778,2004,13.4,4
CROWE LAKE,6959,2,44.48361111,-77.72777778,2005,12.45,2.7
CROWN LAKE,1058,1,45.43333333,-78.66666667,2002,6.35,6.4
CRYSTAL LAKE,1063,1,44.77027778,-78.48222222,2002,10.625,5.1
CRYSTAL LAKE,1063,1,44.77027778,-78.48222222,2003,19,4.9
CRYSTAL LAKE,1063,1,44.77027778,-78.48222222,2004,11.85,5.2
CRYSTAL LAKE,1063,1,44.77027778,-78.48222222,2005,10.9,5.2
CRYSTAL LAKE,1063,1,44.77027778,-78.48222222,2006,13.15,5.6
CRYSTAL LAKE,1063,1,44.77027778,-78.48222222,2007,13.65,5
CRYSTAL LAKE,1063,1,44.77027778,-78.48222222,2008,15.5,4.7
CRYSTAL LAKE,1063,1,44.77027778,-78.48222222,2009,15.05,5.7
CRYSTAL LAKE,1063,1,44.77027778,-78.48222222,2010,7.2,5.6
CRYSTAL LAKE,1063,1,44.77027778,-78.48222222,2011,14,5.1
CRYSTAL LAKE,1063,1,44.77027778,-78.48222222,2012,9.5,5
CRYSTAL LAKE,1063,1,44.77027778,-78.48222222,2013,11.9,5.1
CRYSTAL LAKE,1063,1,44.77027778,-78.48222222,2014,19.6,4.5
CRYSTAL LAKE,1063,2,44.75833333,-78.47944444,2002,11.19166667,5.9
CRYSTAL LAKE,1063,2,44.75833333,-78.47944444,2003,8.95,5
CRYSTAL LAKE,1063,2,44.75833333,-78.47944444,2004,10.025,5.7
CRYSTAL LAKE,1063,2,44.75833333,-78.47944444,2005,9.45,5.2
CRYSTAL LAKE,1063,2,44.75833333,-78.47944444,2006,11.2,5.5
CRYSTAL LAKE,1063,2,44.75833333,-78.47944444,2007,14.45,4.8
CRYSTAL LAKE,1063,2,44.75833333,-78.47944444,2008,12.05,4.6
CRYSTAL LAKE,1063,2,44.75833333,-78.47944444,2009,10.9,5.4
CRYSTAL LAKE,1063,2,44.75833333,-78.47944444,2010,7.6,6.1
CRYSTAL LAKE,1063,2,44.75833333,-78.47944444,2011,9.2,5.3
CRYSTAL LAKE,1063,2,44.75833333,-78.47944444,2012,9.4,5.7
CRYSTAL LAKE,1063,2,44.75833333,-78.47944444,2013,10.1,5
CRYSTAL LAKE,1063,2,44.75833333,-78.47944444,2014,8.9,4.7
CRYSTALLINE LAKE,1069,1,45.44,-78.74611111,2002,5.25,4.8
DALRYMPLE LAKE,1095,1,44.67722222,-79.11333333,2002,28.17,3.6
DALRYMPLE LAKE,1095,3,44.66777778,-79.1125,2002,17.83,2.5
DALRYMPLE LAKE,1095,3,44.66777778,-79.1125,2003,12.9,2.5
DALRYMPLE LAKE,1095,3,44.66777778,-79.1125,2004,15.65,2.3
DAM LAKE,7309,2,45.42194444,-77.52972222,2007,12.15,5.6
DARK LAKE,6913,1,44.99833333,-79.58444444,2002,14.1,1.5
DAVERN LAKE,6961,1,44.77833333,-76.51,2002,12.85,4.8
DAVERN LAKE,6961,1,44.77833333,-76.51,2003,7.65,5.6
DAVERN LAKE,6961,1,44.77833333,-76.51,2010,8.8,4.2
DAVERN LAKE,6961,1,44.77833333,-76.51,2012,7.6,4.1
DAVERN LAKE,6961,1,44.77833333,-76.51,2013,7.2,4.6
DAVERN LAKE,6961,4,44.77833333,-76.51,2012,8.9,4.3
DAVERN LAKE,6961,4,44.77833333,-76.51,2014,11.9,3.3
DAVIS LAKE,1117,1,44.79027778,-78.71111111,2002,10.2,3.8
DAVIS LAKE,1117,1,44.79027778,-78.71111111,2003,8.9,3.9
DAVIS LAKE,1117,1,44.79027778,-78.71111111,2004,7.075,3
DAVIS LAKE,1117,1,44.79027778,-78.71111111,2006,7.85,3.7
DAVIS LAKE,1117,1,44.79027778,-78.71111111,2007,4.8,4
DAVIS LAKE,1117,1,44.79027778,-78.71111111,2008,11.4,3.9
DAVIS LAKE,1117,1,44.79027778,-78.71111111,2009,6.45,3.9
DAVIS LAKE,1117,1,44.79027778,-78.71111111,2010,12.4,3.5
DAVIS LAKE,1117,1,44.79027778,-78.71111111,2011,8,3.9
DAVIS LAKE,1117,1,44.79027778,-78.71111111,2012,6,4.1
DAVIS LAKE,1117,1,44.79027778,-78.71111111,2013,11.1,4
DAVIS LAKE,1117,1,44.79027778,-78.71111111,2014,10.8,3.9
DAVIS LAKE,1117,1,44.79027778,-78.71111111,2015,6.8,4.3
DAVIS LAKE,1117,1,44.79027778,-78.71111111,2016,6.9,4.2
DEER LAKE,1140,1,44.9575,-79.45472222,2002,5.85,6.5
DEER LAKE,6260,1,45.03611111,-78.09805556,2014,6.2,4
DEER LAKE (DEETE),1144,1,45.81666667,-79.58333333,2002,11.25,3.1
DEER LAKE (DEETE),1144,1,45.81666667,-79.58333333,2004,7.1,3.8
DEER LAKE (DEETE),1144,1,45.81666667,-79.58333333,2005,13.3,3.8
DEER LAKE (DEETE),1144,1,45.81666667,-79.58333333,2006,11.85,3.7
DEER LAKE (DEETE),1144,1,45.81666667,-79.58333333,2007,6.75,3.4
DEER LAKE (DEETE),1144,1,45.81666667,-79.58333333,2008,6.15,2.5
DEER LAKE (HUGEL),1141,3,46.49111111,-80.21861111,2016,35.7,1.5
DEMPSEYS LAKE (VIRGIN),1155,1,45.26861111,-76.66,2002,15,5.2
DEMPSEYS LAKE (VIRGIN),1155,1,45.26861111,-76.66,2003,14.8,6.4
DEMPSEYS LAKE (VIRGIN),1155,1,45.26861111,-76.66,2004,8.55,6.4
DEMPSEYS LAKE (VIRGIN),1155,1,45.26861111,-76.66,2005,8.55,6
DEMPSEYS LAKE (VIRGIN),1155,1,45.26861111,-76.66,2006,8.55,6.3
DEMPSEYS LAKE (VIRGIN),1155,1,45.26861111,-76.66,2007,10.6,6.4
DEMPSEYS LAKE (VIRGIN),1155,1,45.26861111,-76.66,2009,9.3,6.8
DEMPSEYS LAKE (VIRGIN),1155,1,45.26861111,-76.66,2010,9.6,6.8
DEMPSEYS LAKE (VIRGIN),1155,1,45.26861111,-76.66,2011,10,6.2
DEMPSEYS LAKE (VIRGIN),1155,1,45.26861111,-76.66,2012,8.3,6.3
DEMPSEYS LAKE (VIRGIN),1155,1,45.26861111,-76.66,2013,10.9,4
DEMPSEYS LAKE (VIRGIN),1155,1,45.26861111,-76.66,2014,9.8,6.1
DEMPSEYS LAKE (VIRGIN),1155,1,45.26861111,-76.66,2015,8.7,6.4
DENNA LAKE,6962,1,44.8675,-78.74083333,2002,9.65,4.1
DENNA LAKE,6962,1,44.8675,-78.74083333,2003,10.45,4.5
DENNA LAKE,6962,1,44.8675,-78.74083333,2004,8.5,4.8
DENNA LAKE,6962,1,44.8675,-78.74083333,2005,8.1,3.7
DENNA LAKE,6962,1,44.8675,-78.74083333,2006,7.7,4.3
DENNA LAKE,6962,1,44.8675,-78.74083333,2007,7.8,4.9
DENNA LAKE,6962,1,44.8675,-78.74083333,2008,8,4.3
DENNA LAKE,6962,1,44.8675,-78.74083333,2009,12.5,4.9
DENNA LAKE,6962,1,44.8675,-78.74083333,2010,8.5,4.7
DENNA LAKE,6962,1,44.8675,-78.74083333,2011,8.2,4.6
DENNA LAKE,6962,1,44.8675,-78.74083333,2013,10.4,5.5
DENNA LAKE,6962,1,44.8675,-78.74083333,2014,8.8,4.3
DENNA LAKE,6962,1,44.8675,-78.74083333,2015,6.9,4.6
DEPENSIERS LAKE,7255,1,46.31111111,-79.41722222,2002,15.8,4
DESERT LAKE,6266,1,44.51944444,-76.59638889,2002,11.86666667,5.3
DESERT LAKE,6266,1,44.51944444,-76.59638889,2003,10.26666667,5.3
DESERT LAKE,6266,1,44.51944444,-76.59638889,2004,10,5.1
