ID,Date,HPI,Year,Latitude,Longitude,area,house_price,Real_price
16851,2007/10,0.767,2007,44.56792054,-78.46189946,3374.74,623000,477841
16852,2007/10,0.767,2007,45.21486608,-79.8715394,7457.6,150000,115050
16853,2007/10,0.767,2007,45.33660491,-80.02053856,780,209000,160303
16854,2007/10,0.767,2007,45.26358109,-80.1024542,6090.04,275000,210925
16855,2007/10,0.767,2007,45.11673364,-80.02662467,5679.17,195000,149565
16856,2007/10,0.767,2007,44.64805884,-78.83050979,2784.07,950000,728650
16857,2007/10,0.767,2007,44.71814109,-78.8444603,3990.72,115000,88205
16858,2007/10,0.767,2007,44.70392023,-79.33951968,3185.42,215000,164905
16859,2007/10,0.767,2007,44.47857439,-78.65579775,1774.21,215000,164905
16860,2007/10,0.767,2007,44.47776019,-78.59965122,4739.62,153000,117351
16861,2007/10,0.767,2007,44.74095279,-78.9291437,2213.44,358500,274969.5
16862,2007/10,0.767,2007,45.85753025,-79.40917963,96793.23,163900,125711.3
16863,2007/10,0.767,2007,45.70261316,-79.46364192,19191.59,96000,73632
16864,2007/10,0.767,2007,45.34626145,-79.12636766,5518.98,276000,211692
16865,2007/10,0.767,2007,45.15545445,-79.74386507,29360.64,1625000,1246375
16866,2007/10,0.767,2007,45.3633937,-79.34459102,8155.71,91573,70236.491
16867,2007/10,0.767,2007,45.06045348,-79.32329563,887.67,287218,220296.206
16868,2007/10,0.767,2007,45.17617985,-79.44853638,3199.01,420000,322140
16869,2007/10,0.767,2007,45.13581971,-79.64713223,12649.31,1.00E+06,767000
16870,2007/10,0.767,2007,45.26228537,-79.47841244,6516.2,450000,345150
16871,2007/10,0.767,2007,45.07527286,-79.59838651,4148.97,2350000,1802450
16872,2007/10,0.767,2007,45.21515517,-79.59459938,964.88,745000,571415
16873,2007/10,0.767,2007,45.0225028,-79.63101381,1130.52,290000,222430
16874,2007/10,0.767,2007,45.03918507,-79.3092709,7437.13,218000,167206
16875,2007/10,0.767,2007,44.92013506,-79.37852993,818.58,175000,134225
16876,2007/10,0.767,2007,45.04993052,-79.32588545,2721.74,247500,189832.5
16877,2007/10,0.767,2007,45.07555351,-79.59797493,4721.42,2350000,1802450
16878,2007/10,0.767,2007,45.09537375,-79.50438626,8836.08,1068000,819156
16879,2007/10,0.767,2007,45.07596941,-79.59789864,361.67,2350000,1802450
16880,2007/10,0.767,2007,44.93827105,-79.37220544,839.19,443836,340422.212
16881,2007/10,0.767,2007,44.94010199,-79.37374516,1346.45,220000,168740
16882,2007/10,0.767,2007,44.8524321,-78.6789176,400059.6,240000,184080
16883,2007/10,0.767,2007,44.96942425,-78.35978591,1658.51,159000,121953
16884,2007/10,0.767,2007,44.83505543,-78.6701339,397771.66,124900,95798.3
16885,2007/10,0.767,2007,45.05505839,-78.21430292,2303.64,85000,65195
16886,2007/10,0.767,2007,45.02290401,-78.70067589,1906.08,270000,207090
16887,2007/10,0.767,2007,45.34785853,-80.03571831,439.29,120000,92040
16888,2007/10,0.767,2007,45.35379029,-80.0326181,1757.2,270000,207090
16889,2007/10,0.767,2007,45.48500318,-79.88080146,7707.14,295000,226265
16890,2007/10,0.767,2007,45.53608333,-79.98450679,87781.12,80000,61360
16891,2007/10,0.767,2007,45.44896599,-80.00411195,34352.41,82000,62894
16892,2007/10,0.767,2007,45.39928173,-80.21948414,5241.28,323500,248124.5
16893,2007/10,0.767,2007,45.55745362,-79.19347727,4927.56,129000,98943
16894,2007/10,0.767,2007,45.61899419,-79.40027549,920.85,150900,115740.3
16895,2007/10,0.767,2007,45.55399096,-79.21938975,2406.15,168529,129261.743
16896,2007/10,0.767,2007,45.38777283,-80.04247075,40078.86,235000,180245
16897,2007/10,0.767,2007,45.40470241,-80.01315107,6560.61,68840,52800.28
16898,2007/10,0.767,2007,45.33253117,-79.22132068,1072.46,205000,157235
16899,2007/10,0.767,2007,45.32175875,-79.22001875,514.1,153000,117351
16900,2007/10,0.767,2007,45.32422559,-79.22430987,674.39,138000,105846
16901,2007/10,0.767,2007,45.12943269,-78.51312669,4006.16,145500,111598.5
16902,2007/10,0.767,2007,44.33748754,-78.3045194,532.22,296129,227130.943
16903,2007/10,0.767,2007,44.88841117,-79.77714071,674769.1,654500,502001.5
16904,2007/10,0.767,2007,44.88839248,-79.88586968,2733.08,442000,339014
16905,2007/10,0.767,2007,44.88493837,-79.77479419,2833.59,654500,502001.5
16906,2007/10,0.767,2007,45.13555609,-79.77164735,598.87,130000,99710
16907,2007/10,0.767,2007,44.88365362,-79.77901839,23692.87,654500,502001.5
16908,2007/10,0.767,2007,45.13576476,-79.77161828,1558.74,130000,99710
16909,2007/10,0.767,2007,44.77597146,-79.39273303,11752.14,226900,174032.3
16910,2007/10,0.767,2007,45.25609434,-78.90422724,5994.31,540000,414180
16911,2007/10,0.767,2007,45.36627119,-79.26480871,8761.74,205000,157235
16912,2007/10,0.767,2007,44.98829347,-79.05875694,13876.02,332000,254644
16913,2007/10,0.767,2007,44.92776756,-79.14815488,453853.06,59000,45253
16914,2007/10,0.767,2007,45.34006909,-79.29502952,8300.52,1895000,1453465
16915,2007/10,0.767,2007,44.64757322,-77.8834764,1407.49,265000,203255
16916,2007/10,0.767,2007,44.74477255,-78.10572155,14175.94,125380,96166.46
16917,2007/10,0.767,2007,44.34685308,-78.19220391,4498.85,177500,136142.5
16918,2007/10,0.767,2007,44.58558249,-77.82575189,2107.1,180000,138060
16919,2007/10,0.767,2007,44.8301436,-77.98696282,2719.14,710000,544570
16920,2007/10,0.767,2007,44.42729366,-78.37636689,1657.07,171000,131157
16921,2007/10,0.767,2007,44.5744346,-78.48220007,6505.28,250000,191750
16922,2007/10,0.767,2007,44.39549263,-78.40447868,2122.18,225000,172575
16923,2007/11,0.772,2007,45.22210242,-79.64961843,3429.41,1649000,1273028
16924,2007/11,0.772,2007,45.22192449,-79.6506045,27942.56,1649000,1273028
16925,2007/11,0.772,2007,45.23883336,-79.65414111,1960.83,765000,590580
16926,2007/11,0.772,2007,44.73007919,-78.80502868,1867.81,160000,123520
16927,2007/11,0.772,2007,44.73903039,-79.35029507,10218.77,380000,293360
16928,2007/11,0.772,2007,44.52887091,-78.62176816,2042.25,162200,125218.4
16929,2007/11,0.772,2007,44.77793095,-79.39806714,3993.08,2.00E+05,154400
16930,2007/11,0.772,2007,44.5273789,-78.62266563,4631.61,162200,125218.4
16931,2007/11,0.772,2007,44.73860846,-79.34842514,1539.56,380000,293360
16932,2007/11,0.772,2007,44.53277084,-78.60780415,4175.5,360000,277920
16933,2007/11,0.772,2007,44.7286232,-79.36228016,1241.52,370000,285640
16934,2007/11,0.772,2007,44.40900607,-78.48537397,1276.83,158000,121976
16935,2007/11,0.772,2007,44.48417831,-78.64693947,1544.01,107000,82604
16936,2007/11,0.772,2007,44.50339816,-78.61430007,980.45,232000,179104
16937,2007/11,0.772,2007,44.54884185,-78.53784465,746.87,242000,186824
16938,2007/11,0.772,2007,44.54868691,-78.55242736,538.89,355000,274060
16939,2007/11,0.772,2007,44.96339563,-79.37072039,7829.33,250000,193000
16940,2007/11,0.772,2007,45.74308613,-79.291239,401270.56,63500,49022
16941,2007/11,0.772,2007,44.91909474,-79.39069376,5865.91,532710,411252.12
16942,2007/11,0.772,2007,44.91909474,-79.39069376,5865.91,532710,411252.12
16943,2007/11,0.772,2007,45.21046929,-79.26882483,1791.56,238000,183736
16944,2007/11,0.772,2007,45.18074899,-79.43873763,1924.72,3.00E+05,231600
16945,2007/11,0.772,2007,45.06471045,-79.32249277,1222.98,313078,241696.216
16946,2007/11,0.772,2007,45.3567751,-79.4408244,18984.05,120000,92640
16947,2007/11,0.772,2007,45.13756025,-79.53164137,2962.76,95000,73340
16948,2007/11,0.772,2007,45.25959693,-79.26296182,7349.69,489000,377508
16949,2007/11,0.772,2007,45.22141075,-79.29508824,1658.58,60000,46320
16950,2007/11,0.772,2007,45.05793875,-79.32677912,6951.94,275000,212300
16951,2007/11,0.772,2007,45.13812641,-79.53229498,5807.11,2795000,2157740
16952,2007/11,0.772,2007,45.33309249,-79.21165993,10038.39,137000,105764
16953,2007/11,0.772,2007,45.07047995,-79.38923187,42737.94,100943,77927.996
16954,2007/11,0.772,2007,45.02752847,-79.38448611,3125.01,460000,355120
16955,2007/11,0.772,2007,45.03433425,-79.31762204,1037.9,220000,169840
16956,2007/11,0.772,2007,45.09815676,-79.51885934,1409.86,629000,485588
16957,2007/11,0.772,2007,44.92192485,-79.33441116,778587.7,330000,254760
16958,2007/11,0.772,2007,45.33917476,-79.15690023,16091.63,320000,247040
16959,2007/11,0.772,2007,45.05993693,-79.33004908,2234.18,231000,178332
16960,2007/11,0.772,2007,45.03231411,-79.31991622,861.63,189000,145908
16961,2007/11,0.772,2007,45.04810816,-78.09900337,166858.31,72000,55584
16962,2007/11,0.772,2007,45.346488,-80.04103833,1397.79,230000,177560
16963,2007/11,0.772,2007,45.34801824,-80.04454386,765.61,1.00E+05,77200
16964,2007/11,0.772,2007,45.04444391,-79.26013356,14461.04,264000,203808
16965,2007/11,0.772,2007,45.29572571,-79.21148812,3286.57,375000,289500
16966,2007/11,0.772,2007,45.04999206,-78.76132495,1556.6,665000,513380
16967,2007/11,0.772,2007,44.37855883,-78.40758035,1373.53,275000,212300
16968,2007/11,0.772,2007,45.10075586,-78.78021938,3062.62,110667,85434.924
16969,2007/11,0.772,2007,45.42430718,-78.70835432,2667.75,160000,123520
16970,2007/11,0.772,2007,44.98832252,-77.97139444,3709.22,105000,81060
16971,2007/11,0.772,2007,44.89517152,-79.72720013,4877.6,280000,216160
16972,2007/11,0.772,2007,44.86152451,-77.84112597,609.66,69500,53654
16973,2007/11,0.772,2007,45.18646587,-78.85859156,1580.3,175000,135100
16974,2007/11,0.772,2007,45.17105961,-78.52681149,4599.91,325000,250900
16975,2007/11,0.772,2007,44.7748277,-79.3903607,3748.9,212000,163664
16976,2007/11,0.772,2007,45.232963,-79.0395393,8833.05,375000,289500
16977,2007/11,0.772,2007,44.72184841,-78.06299548,193359.6,240000,185280
16978,2007/11,0.772,2007,44.49155525,-78.41989847,1781.26,422000,325784
16979,2007/11,0.772,2007,44.46669925,-78.31206925,7641.17,157000,121204
16980,2007/11,0.772,2007,44.34594369,-78.35657039,8208.07,185000,142820
16981,2007/11,0.772,2007,44.43141348,-78.29066328,2902.8,227000,175244
16982,2007/11,0.772,2007,44.37116646,-78.39506285,753.73,355000,274060
16983,2007/11,0.772,2007,45.44765444,-79.43132821,57264.02,69000,53268
16984,2007/11,0.772,2007,45.47106752,-79.17758109,3615.44,286000,220792
16985,2007/11,0.772,2007,44.75105835,-79.27435023,4521.16,182878,141181.816
16986,2007/11,0.772,2007,44.48894914,-78.67360471,1380.97,199000,153628
16987,2007/11,0.772,2007,44.51406752,-78.82729858,4282.07,194900,150462.8
16988,2007/11,0.772,2007,45.66776111,-79.61710872,3800.44,318000,245496
16989,2007/11,0.772,2007,45.87977063,-79.38082464,5897.94,115000,88780
16990,2007/11,0.772,2007,45.69489741,-79.65843511,2875.08,248000,191456
16991,2007/11,0.772,2007,45.29843319,-79.53944403,65987.76,62500,48250
16992,2007/11,0.772,2007,45.08580793,-79.31950503,8130.17,325000,250900
16993,2007/11,0.772,2007,45.37231653,-79.35345029,3657.98,210500,162506
16994,2007/11,0.772,2007,45.37261248,-79.3523461,1061.24,210500,162506
16995,2007/11,0.772,2007,45.01339207,-79.60926438,1204.1,199000,153628
16996,2007/11,0.772,2007,45.03552623,-79.43558778,2724.42,4.00E+05,308800
16997,2007/11,0.772,2007,45.04622501,-79.42901594,5448.42,455000,351260
16998,2007/11,0.772,2007,44.95341114,-79.42554643,126952.63,66500,51338
16999,2007/11,0.772,2007,45.04483575,-79.3392799,703.17,180000,138960
17000,2007/11,0.772,2007,45.03616777,-78.23626737,119421.95,52000,40144
17001,2007/11,0.772,2007,44.90718308,-78.75342988,1876.66,130000,100360
17002,2007/11,0.772,2007,45.06572662,-78.4724292,10398.85,65000,50180
17003,2007/11,0.772,2007,45.06514567,-78.47428952,171544.64,65000,50180
17004,2007/11,0.772,2007,44.78563359,-78.774443,2231.83,207500,160190
17005,2007/11,0.772,2007,44.81719786,-78.58007546,55846.55,235000,181420
17006,2007/11,0.772,2007,45.36142674,-80.01836427,7673.69,204450,157835.4
17007,2007/11,0.772,2007,45.353776,-80.03048255,834.16,214000,165208
17008,2007/11,0.772,2007,45.40376477,-80.03583969,6207.6,275000,212300
17009,2007/11,0.772,2007,45.35341473,-80.03428412,805.33,250000,193000
17010,2007/11,0.772,2007,45.63742012,-79.17225568,1106.88,225000,173700
17011,2007/11,0.772,2007,45.32362708,-79.21789667,409.06,202000,155944
17012,2007/11,0.772,2007,45.03315056,-79.30529767,512.82,160000,123520
17013,2007/11,0.772,2007,45.32254768,-79.2200628,504.18,180000,138960
17014,2007/11,0.772,2007,45.31983024,-79.23488551,501.33,155000,119660
17015,2007/11,0.772,2007,45.25723941,-79.07538275,6657.91,512500,395650
17016,2007/11,0.772,2007,44.98970877,-78.02308497,9203.79,180000,138960
17017,2007/11,0.772,2007,44.96302363,-78.0336746,1553.41,239000,184508
17018,2007/11,0.772,2007,44.45037648,-78.26055125,1669.27,425000,328100
17019,2007/11,0.772,2007,44.77582586,-77.95877338,4521.26,105000,81060
17020,2007/11,0.772,2007,44.4817613,-78.45596737,84462.7,750000,579000
17021,2007/11,0.772,2007,44.41927118,-78.27302101,1029.75,259900,200642.8
17022,2007/11,0.772,2007,45.28844678,-80.0179596,401488.97,75000,57900
17023,2007/11,0.772,2007,44.78475246,-78.68000394,415455.06,205000,158260
17024,2007/11,0.772,2007,44.78829158,-78.6777675,843.28,205000,158260
17025,2007/11,0.772,2007,44.71099251,-79.16687178,13775.41,250000,193000
17026,2007/11,0.772,2007,44.54497941,-78.54336923,449.97,123800,95573.6
17027,2007/11,0.772,2007,44.92057766,-79.38117756,1167.09,130000,100360
17028,2007/11,0.772,2007,44.94462485,-79.33515353,1348.73,190000,146680
17029,2007/11,0.772,2007,45.03426433,-79.32470976,1095.29,125000,96500
17030,2007/11,0.772,2007,45.08180387,-79.34059933,5350.3,149000,115028
17031,2007/11,0.772,2007,44.9518102,-78.65345779,785886.2,750000,579000
17032,2007/11,0.772,2007,45.04694125,-78.39398908,4494.23,378000,291816
17033,2007/11,0.772,2007,45.34917992,-80.02612008,1215.57,117000,90324
17034,2007/11,0.772,2007,45.34562612,-79.20574578,13968.87,275000,212300
17035,2007/11,0.772,2007,44.86039769,-79.29592486,904.69,213333,164693.076
17036,2007/11,0.772,2007,44.645202,-77.94334378,10009.83,575000,443900
17037,2007/11,0.772,2007,45.48871912,-79.46229157,787.94,120000,92640
17038,2007/11,0.772,2007,45.21790072,-79.76717652,7161.73,240552,185706.144
17039,2007/11,0.772,2007,44.7563677,-79.38252193,116539.63,80000,61760
17040,2007/11,0.772,2007,45.34351351,-80.02773422,829.16,72500,55970
17041,2007/11,0.772,2007,45.03315194,-79.30441184,654.86,165000,127380
17042,2007/11,0.772,2007,44.81952665,-78.01959202,36347.23,249000,192228
17043,2007/11,0.772,2007,45.25849584,-79.64122177,994.45,115233,88959.876
17044,2007/11,0.772,2007,44.6087104,-78.86107233,804.73,4.00E+05,308800
17045,2007/11,0.772,2007,45.26679498,-79.41451624,845.79,379245,292777.14
17046,2007/11,0.772,2007,45.06064377,-79.32341792,885.07,386422,298317.784
17047,2007/11,0.772,2007,45.26692274,-79.4145856,1007,379245,292777.14
17048,2007/11,0.772,2007,45.02849455,-79.32478174,950.54,60000,46320
17049,2007/11,0.772,2007,44.79646317,-78.75438546,6812.67,70000,54040
17050,2007/11,0.772,2007,45.35766806,-80.02449075,371.25,160000,123520
17051,2007/11,0.772,2007,45.46426517,-79.84439969,5851.41,110000,84920
17052,2007/11,0.772,2007,45.02587195,-78.40842986,230176.75,190000,146680
17053,2007/11,0.772,2007,45.1157623,-78.72478527,3072.57,75000,57900
17054,2007/11,0.772,2007,44.91525037,-77.71760644,6268.59,75000,57900
17055,2007/11,0.772,2007,45.03704405,-78.22596701,1646.31,114000,88008
17056,2007/11,0.772,2007,45.29404197,-79.02098576,4969.75,1250000,965000
17057,2007/11,0.772,2007,44.57270655,-77.83361032,13129.12,280000,216160
17058,2007/11,0.772,2007,44.57147482,-77.83230308,241.88,280000,216160
17059,2007/11,0.772,2007,44.57147707,-77.83337007,193.12,280000,216160
17060,2007/11,0.772,2007,44.5686652,-77.83213719,1917.57,280000,216160
17061,2007/11,0.772,2007,44.57133384,-77.83289881,1097.16,280000,216160
17062,2007/11,0.772,2007,44.57306573,-77.83429721,4675.48,137000,105764
17063,2007/11,0.772,2007,44.57206789,-77.83232541,2339.18,280000,216160
17064,2007/11,0.772,2007,44.81352341,-79.6368418,2091.84,425000,328100
17065,2007/11,0.772,2007,45.23071621,-79.64631435,19450.74,914000,705608
17066,2007/11,0.772,2007,44.69532155,-79.39360546,2951.96,290000,223880
17067,2007/11,0.772,2007,44.47147985,-78.66502675,478.28,107000,82604
17068,2007/11,0.772,2007,45.69528529,-79.62937153,149501.02,55845,43112.34
17069,2007/11,0.772,2007,45.20779375,-79.57199133,2969.88,745000,575140
17070,2007/11,0.772,2007,45.01949909,-79.33596214,4479.34,385000,297220
17071,2007/11,0.772,2007,44.93196557,-79.36366972,2030.35,125000,96500
17072,2007/11,0.772,2007,44.83848611,-78.47444255,4066.09,250000,193000
17073,2007/11,0.772,2007,45.0218214,-78.28166876,5669.64,2.00E+05,154400
17074,2007/11,0.772,2007,45.510114,-79.90470621,5202.68,70000,54040
17075,2007/11,0.772,2007,45.40279746,-80.16692487,8098.12,620000,478640
17076,2007/11,0.772,2007,45.21077393,-78.55245353,8217.1,375000,289500
17077,2007/11,0.772,2007,45.0542815,-78.6850982,55844.71,187500,144750
17078,2007/11,0.772,2007,45.04946716,-79.05492538,5389.19,215000,165980
17079,2007/11,0.772,2007,44.56688903,-78.53498938,4064.06,53500,41302
17080,2007/11,0.772,2007,45.70807886,-79.87293983,6861.82,124000,95728
17081,2007/11,0.772,2007,45.29219548,-79.79030039,3328.6,490566,378716.952
17082,2007/11,0.772,2007,45.25923786,-79.64868833,2254.18,325000,250900
17083,2007/11,0.772,2007,45.21543351,-79.86933624,11948.52,370000,285640
17084,2007/11,0.772,2007,45.3312921,-80.04795044,7626.69,277000,213844
17085,2007/11,0.772,2007,45.48869874,-79.46309923,1010.78,60000,46320
17086,2007/11,0.772,2007,45.68951285,-80.01360435,1959.04,160000,123520
17087,2007/11,0.772,2007,45.40960756,-79.67876394,4109.58,180100,139037.2
17088,2007/11,0.772,2007,44.73680587,-79.36235053,8158.88,223228,172332.016
17089,2007/11,0.772,2007,44.62618595,-78.80397207,5990.9,55000,42460
17090,2007/11,0.772,2007,44.75221835,-79.31740264,1666.43,157000,121204
17091,2007/11,0.772,2007,44.62616284,-78.80350118,109.37,55000,42460
17092,2007/11,0.772,2007,44.75230053,-79.31650695,6882.67,157000,121204
17093,2007/11,0.772,2007,44.74014544,-78.82728199,8555.07,170000,131240
17094,2007/11,0.772,2007,44.49204553,-78.63516468,3449.33,377500,291430
17095,2007/11,0.772,2007,45.601068,-79.73581702,27313.33,174528,134735.616
17096,2007/11,0.772,2007,45.84563653,-79.37069254,10762.28,90000,69480
17097,2007/11,0.772,2007,45.59656916,-79.73132362,812022.56,174528,134735.616
17098,2007/11,0.772,2007,45.07747895,-79.4392173,2687.17,80000,61760
17099,2007/11,0.772,2007,45.04607542,-79.33575441,1535.07,250000,193000
17100,2007/11,0.772,2007,45.0331506,-78.22737161,6112.49,177207,136803.804
17101,2007/11,0.772,2007,44.89324073,-78.61789536,19632.7,150000,115800
17102,2007/11,0.772,2007,44.80178746,-78.7850345,277934.66,525000,405300
17103,2007/11,0.772,2007,45.03737913,-78.32397393,2619.5,235000,181420
17104,2007/11,0.772,2007,45.45022587,-80.0185507,3526.88,68500,52882
17105,2007/11,0.772,2007,45.51822042,-79.19711589,5319.78,335000,258620
17106,2007/11,0.772,2007,45.09241649,-79.14987727,4714.25,71500,55198
17107,2007/11,0.772,2007,45.31951794,-79.22602261,676.95,188000,145136
17108,2007/11,0.772,2007,45.09265283,-79.14945161,4217.62,71500,55198
17109,2007/11,0.772,2007,45.07883147,-78.81670535,369640.28,59000,45548
17110,2007/11,0.772,2007,44.94047937,-78.62779818,102037.7,180000,138960
17111,2007/11,0.772,2007,45.37125698,-79.2907534,25293.32,127000,98044
17112,2007/11,0.772,2007,44.54696978,-78.39877599,1381.1,420000,324240
17113,2007/11,0.772,2007,44.5465791,-78.39912155,5915.33,420000,324240
17114,2007/11,0.772,2007,44.75909122,-78.46630527,1298.71,185000,142820
17115,2007/11,0.772,2007,44.53440897,-78.15289039,646.5,372000,287184
17116,2007/11,0.772,2007,44.79069893,-78.59953369,452039.44,106000,81832
17117,2007/11,0.772,2007,45.31907283,-79.9516677,9903.65,230000,177560
17118,2007/11,0.772,2007,45.47210138,-79.32705894,404332.2,99000,76428
17119,2007/11,0.772,2007,45.31955809,-79.95229042,436.77,230000,177560
17120,2007/11,0.772,2007,45.60036546,-79.7381309,42200.4,155660,120169.52
17121,2007/11,0.772,2007,45.59656916,-79.73132362,812022.56,155660,120169.52
17122,2007/11,0.772,2007,44.91262416,-79.36016122,956.09,220000,169840
17123,2007/11,0.772,2007,45.64401885,-79.22950268,22087.26,75000,57900
17124,2007/11,0.772,2007,45.64252537,-79.22960553,4729.31,75000,57900
17125,2007/11,0.772,2007,45.49551211,-79.94837701,441055.56,157888,121889.536
17126,2007/11,0.772,2007,45.49187065,-79.94658022,23827.54,157888,121889.536
17127,2007/11,0.772,2007,45.34653356,-80.02896978,941.08,227000,175244
17128,2007/11,0.772,2007,45.04687915,-79.30268586,802.08,185000,142820
17129,2007/11,0.772,2007,45.04934183,-78.52739164,2234.46,69500,53654
17130,2007/11,0.772,2007,44.85324519,-79.80086739,3631.93,118000,91096
17131,2007/11,0.772,2007,45.36291762,-79.0506219,380.7,270000,208440
17132,2007/11,0.772,2007,45.36347186,-79.05170894,20705.01,270000,208440
17133,2007/11,0.772,2007,44.57448298,-77.83381484,2705.67,285000,220020
17134,2007/11,0.772,2007,44.34950027,-78.30452865,1645.45,352000,271744
17135,2007/11,0.772,2007,44.83393841,-77.99170037,7509.92,220000,169840
17136,2007/11,0.772,2007,44.88000309,-79.65942246,4318.45,480000,370560
17137,2007/11,0.772,2007,45.22734221,-79.90813949,8.12,383000,295676
17138,2007/11,0.772,2007,45.22726555,-79.90789038,171.88,383000,295676
17139,2007/11,0.772,2007,45.15877905,-79.95420143,5627.46,260000,200720
17140,2007/11,0.772,2007,45.24837946,-80.13600292,5133.37,250000,193000
17141,2007/11,0.772,2007,45.22540605,-79.90795034,3016.67,383000,295676
17142,2007/11,0.772,2007,45.22377164,-79.9082879,13862.19,383000,295676
17143,2007/11,0.772,2007,45.227555,-79.9037682,182330.56,383000,295676
17144,2007/11,0.772,2007,45.22580274,-79.90666835,269356.34,383000,295676
17145,2007/11,0.772,2007,44.53595767,-78.53986402,1106.02,155500,120046
17146,2007/11,0.772,2007,45.56407756,-79.98906456,4298.63,79000,60988
17147,2007/11,0.772,2007,44.91908103,-79.39084571,5865.91,466981,360509.332
17148,2007/11,0.772,2007,44.91908103,-79.39084571,5865.91,466981,360509.332
17149,2007/11,0.772,2007,45.03395691,-79.61520142,2089.46,5.00E+05,386000
17150,2007/11,0.772,2007,45.17331898,-79.51058852,16905.74,355000,274060
17151,2007/11,0.772,2007,44.91707247,-79.37084138,394.52,75000,57900
17152,2007/11,0.772,2007,44.92742846,-79.37347538,1473.23,205000,158260
17153,2007/11,0.772,2007,45.06959813,-79.56392139,4554.71,60000,46320
17154,2007/11,0.772,2007,44.84311019,-78.76702251,19704.77,145000,111940
17155,2007/11,0.772,2007,45.03447361,-78.69158947,2204.94,105000,81060
17156,2007/11,0.772,2007,45.0611207,-78.74875836,4444.72,180000,138960
17157,2007/11,0.772,2007,45.2464243,-79.87644315,2742.93,857000,661604
17158,2007/11,0.772,2007,45.26068121,-79.95038664,2298.38,329000,253988
17159,2007/11,0.772,2007,45.24655524,-79.87707868,2205.72,857000,661604
17160,2007/11,0.772,2007,44.74996086,-79.3179635,7187,214000,165208
17161,2007/11,0.772,2007,44.54184392,-78.5476694,613.07,123000,94956
17162,2007/11,0.772,2007,44.59218097,-78.86607073,1775.96,320000,247040
17163,2007/11,0.772,2007,45.33193277,-79.22256129,5221.18,167000,128924
17164,2007/11,0.772,2007,45.63068817,-79.62231999,1771.38,137500,106150
17165,2007/11,0.772,2007,45.63033313,-79.6223322,2317.43,137500,106150
17166,2007/11,0.772,2007,45.12602103,-79.64365629,13374.9,1875000,1447500
17167,2007/11,0.772,2007,45.12639563,-79.64414106,1726.04,1875000,1447500
17168,2007/11,0.772,2007,45.05951238,-79.31033645,3255.04,190000,146680
17169,2007/11,0.772,2007,45.11069167,-79.27240471,50570.95,392500,303010
17170,2007/11,0.772,2007,45.15818705,-79.68899968,28864.2,2525000,1949300
17171,2007/11,0.772,2007,44.9184667,-79.37053769,1397.22,127000,98044
17172,2007/11,0.772,2007,44.9182544,-79.37049761,415.11,127000,98044
17173,2007/11,0.772,2007,44.93742578,-79.39006354,1272.65,96875,74787.5
17174,2007/11,0.772,2007,44.94513739,-79.41105598,1967.13,510000,393720
17175,2007/11,0.772,2007,45.02727655,-79.37139402,17582.26,560000,432320
17176,2007/11,0.772,2007,44.92047417,-79.37728069,203.85,105000,81060
17177,2007/11,0.772,2007,45.04980292,-79.34195107,1401.83,270609,208910.148
17178,2007/11,0.772,2007,45.04558695,-79.32999675,402.42,154717,119441.524
17179,2007/11,0.772,2007,45.04555814,-78.10294165,175209.81,230000,177560
17180,2007/11,0.772,2007,44.94215571,-78.05730452,1425.51,195000,150540
17181,2007/11,0.772,2007,45.00195401,-78.39635067,4234.33,315000,243180
17182,2007/11,0.772,2007,45.48066244,-79.99601936,6663.55,60000,46320
17183,2007/11,0.772,2007,45.34755303,-80.01963869,2220.77,335000,258620
17184,2007/11,0.772,2007,45.03778426,-79.30452526,530.65,250000,193000
17185,2007/11,0.772,2007,45.31557617,-79.22694387,797.04,261000,201492
17186,2007/11,0.772,2007,45.30139107,-79.20330542,1026.56,120000,92640
17187,2007/11,0.772,2007,45.23255519,-79.10072577,18615.85,280000,216160
17188,2007/11,0.772,2007,45.32948896,-79.23051431,649.9,256000,197632
17189,2007/11,0.772,2007,45.04770211,-79.31263671,568.08,165000,127380
17190,2007/11,0.772,2007,44.34806499,-78.30687935,13992.32,165500,127766
17191,2007/11,0.772,2007,44.33849686,-78.30586539,649.51,287423,221890.556
17192,2007/11,0.772,2007,44.33647186,-78.30711766,485.87,252215,194709.98
17193,2007/11,0.772,2007,44.91144382,-78.79008523,6813.61,710000,548120
17194,2007/11,0.772,2007,45.01542401,-79.62616797,2206.52,275000,212300
17195,2007/11,0.772,2007,44.99730036,-79.07389628,8231.02,155000,119660
17196,2007/11,0.772,2007,45.25635105,-78.92474077,25430.33,613208,473396.576
17197,2007/11,0.772,2007,44.54784826,-78.4754681,6271.15,325000,250900
17198,2007/11,0.772,2007,44.7426906,-77.93304824,418900.84,75000,57900
17199,2007/11,0.772,2007,44.39855671,-78.40547656,1384.23,2.00E+05,154400
17200,2007/11,0.772,2007,44.40499118,-78.39330656,1518.85,3.00E+05,231600
17201,2007/11,0.772,2007,45.68475999,-80.0178734,4255.07,79167,61116.924
17202,2007/11,0.772,2007,45.45020051,-79.46828437,16627.26,102500,79130
17203,2007/11,0.772,2007,45.70638305,-79.88033151,4459.73,55000,42460
17204,2007/11,0.772,2007,45.35020707,-80.04504148,9101.31,115000,88780
17205,2007/11,0.772,2007,45.26003847,-79.78441687,7353.7,875000,675500
